year	exchange_rate
1988	1398.525
1988	1406.4
1988	1405.7
1988	1404.1
1988	1417.3
1988	1411.47
1988	1406.38
1988	1398.025
1988	1386.925
1988	1386.475
1988	1390.25
1988	1392.0
1988	1397.2
1988	1397.0
1988	1381.31
1988	1380.9
1988	1376.5
1988	1383.675
1988	1378.675
1988	1379.15
1988	1379.55
1988	1384.575
1988	1400.625
1988	1398.5
1988	1394.3
1988	1392.825
1988	1395.7
1988	1396.995
1988	1401.405
1988	1408.2
1988	1402.98
1988	1402.075
1988	1402.59
1988	1400.3
1988	1390.975
1988	1386.125
1988	1390.475
1988	1388.99
1988	1392.7
1988	1383.295
1988	1379.275
1988	1373.625
1988	1366.375
1988	1358.685
1988	1351.1
1988	1349.85
1988	1347.0
1988	1343.9
1988	1334.05
1988	1333.55
1988	1338.195
1988	1333.845
1988	1319.77
1988	1326.4
1988	1316.45
1988	1324.225
1988	1318.655
1988	1323.795
1988	1326.955
1988	1324.75
1988	1319.575
1988	1310.85
1988	1297.875
1988	1303.96
1988	1298.375
1988	1298.705
1988	1279.455
1988	1295.05
1988	1290.755
1988	1284.84
1988	1279.55
1988	1276.3
1988	1276.0
1988	1286.825
1988	1284.425
1988	1284.31
1988	1279.65
1988	1281.435
1988	1273.865
1988	1276.055
1988	1290.315
1988	1284.025
1988	1283.295
1988	1285.4
1988	1287.975
1988	1286.96
1988	1297.95
1988	1295.55
1988	1309.51
1988	1306.475
1988	1306.53
1988	1309.775
1988	1308.145
1988	1320.2
1988	1315.255
1988	1305.765
1989	1305.02
1989	1300.33
1989	1311.42
1989	1315.755
1989	1345.785
1989	1340.57
1989	1338.6
1989	1340.3
1989	1350.075
1989	1359.705
1989	1354.17
1989	1363.25
1989	1369.605
1989	1356.0
1989	1353.575
1989	1338.825
1989	1351.425
1989	1355.095
1989	1366.8
1989	1363.14
1989	1368.655
1989	1369.825
1989	1372.005
1989	1365.88
1989	1356.405
1989	1343.25
1989	1363.025
1989	1354.2
1989	1352.85
1989	1343.895
1989	1351.875
1989	1359.005
1989	1351.69
1989	1346.0
1989	1347.25
1989	1339.5
1989	1349.48
1989	1355.83
1989	1357.85
1989	1358.88
1989	1358.22
1989	1364.0
1989	1362.245
1989	1368.525
1989	1363.725
1989	1367.125
1989	1369.305
1989	1369.22
1989	1371.495
1989	1371.995
1989	1376.075
1989	1374.595
1989	1374.995
1989	1372.57
1989	1377.3
1989	1382.225
1989	1389.555
1989	1387.22
1989	1388.13
1989	1386.975
1989	1372.5
1989	1375.1
1989	1372.55
1989	1372.595
1989	1377.725
1989	1379.925
1989	1381.45
1989	1375.485
1989	1377.525
1989	1365.15
1989	1368.23
1989	1364.96
1989	1365.025
1989	1358.6
1989	1360.94
1989	1371.02
1989	1375.3
1989	1381.16
1989	1382.69
1989	1381.5
1989	1385.58
1989	1386.425
1989	1395.225
1989	1390.625
1989	1394.65
1989	1397.63
1989	1416.15
1989	1407.6
1989	1415.1
1989	1442.9
1989	1434.575
1989	1460.395
1989	1455.115
1989	1456.005
1989	1450.305
1989	1423.1
1989	1453.705
1989	1452.21
1989	1438.925
1989	1445.185
1989	1430.28
1989	1419.23
1989	1444.5
1989	1430.95
1989	1437.8
1989	1448.6
1989	1463.35
1989	1457.92
1989	1462.625
1989	1475.825
1989	1459.0
1989	1439.755
1989	1429.955
1989	1441.95
1989	1422.05
1989	1415.575
1989	1413.85
1989	1414.155
1989	1420.345
1989	1415.43
1989	1412.75
1989	1400.79
1989	1393.3
1989	1383.2
1989	1369.005
1989	1356.1
1989	1363.905
1989	1363.37
1989	1362.03
1989	1371.85
1989	1386.905
1989	1393.6
1989	1376.125
1989	1383.63
1989	1372.3
1989	1377.475
1989	1365.795
1989	1358.43
1989	1346.025
1989	1351.25
1989	1344.475
1989	1342.625
1989	1331.45
1989	1336.0
1989	1350.5
1989	1376.375
1989	1365.45
1989	1364.4
1989	1356.625
1989	1387.755
1989	1393.245
1989	1396.505
1989	1400.725
1989	1408.07
1989	1408.15
1989	1403.74
1989	1396.125
1989	1408.025
1989	1407.675
1989	1409.05
1989	1397.1
1989	1390.85
1989	1406.905
1989	1413.5
1989	1418.275
1989	1426.45
1989	1417.77
1989	1426.22
1989	1421.45
1989	1429.12
1989	1420.95
1989	1419.725
1989	1413.9
1989	1418.85
1989	1417.455
1989	1411.75
1989	1404.28
1989	1402.58
1989	1401.025
1989	1376.475
1989	1377.0
1989	1359.35
1989	1370.005
1989	1365.225
1989	1369.17
1989	1372.82
1989	1372.75
1989	1376.35
1989	1388.775
1989	1381.0
1989	1382.37
1989	1400.645
1989	1398.32
1989	1395.0
1989	1357.125
1989	1371.5
1989	1360.25
1989	1355.625
1989	1364.2
1989	1364.075
1989	1355.75
1989	1351.575
1989	1352.0
1989	1356.655
1989	1347.625
1989	1356.95
1989	1352.52
1989	1357.03
1989	1349.895
1989	1345.445
1989	1349.2
1989	1352.425
1989	1361.4
1989	1358.77
1989	1349.45
1989	1355.775
1989	1355.105
1989	1353.525
1989	1338.0
1989	1331.375
1989	1337.93
1989	1326.875
1989	1323.35
1989	1326.325
1989	1314.325
1989	1318.725
1989	1313.9
1989	1311.745
1989	1315.075
1989	1311.225
1989	1304.25
1989	1305.575
1989	1295.375
1989	1284.25
1989	1295.18
1989	1295.75
1989	1288.1
1989	1292.275
1989	1300.425
1989	1292.425
1989	1281.125
1989	1267.745
1989	1259.625
1989	1270.5
1990	1265.0
1990	1286.48
1990	1282.57
1990	1267.745
1990	1256.45
1990	1256.5
1990	1252.405
1990	1258.3
1990	1254.5
1990	1255.5
1990	1273.705
1990	1262.995
1990	1266.1
1990	1276.19
1990	1278.255
1990	1269.295
1990	1256.005
1990	1256.425
1990	1255.4
1990	1244.01
1990	1247.97
1990	1253.005
1990	1249.67
1990	1249.905
1990	1246.25
1990	1230.5
1990	1233.03
1990	1238.875
1990	1242.755
1990	1252.55
1990	1244.77
1990	1245.87
1990	1256.225
1990	1242.95
1990	1241.22
1990	1234.8
1990	1237.915
1990	1240.205
1990	1246.795
1990	1250.395
1990	1250.225
1990	1263.125
1990	1266.005
1990	1253.12
1990	1252.89
1990	1256.825
1990	1255.455
1990	1257.175
1990	1260.35
1990	1266.99
1990	1264.195
1990	1263.15
1990	1254.0
1990	1244.745
1990	1246.705
1990	1257.75
1990	1261.6
1990	1256.875
1990	1259.04
1990	1260.125
1990	1258.405
1990	1252.725
1990	1249.175
1990	1252.945
1990	1250.505
1990	1248.65
1990	1251.53
1990	1248.225
1990	1241.9
1990	1242.355
1990	1234.75
1990	1233.2
1990	1231.005
1990	1235.045
1990	1234.425
1990	1229.325
1990	1235.125
1990	1245.25
1990	1244.765
1990	1228.855
1990	1234.475
1990	1231.35
1990	1236.605
1990	1234.05
1990	1231.15
1990	1217.87
1990	1214.99
1990	1208.58
1990	1206.05
1990	1206.48
1990	1207.205
1990	1207.35
1990	1212.225
1990	1206.07
1990	1213.3
1990	1220.4
1990	1228.225
1990	1222.4
1990	1228.425
1990	1233.8
1990	1234.45
1990	1229.875
1990	1229.82
1990	1243.75
1990	1246.87
1990	1251.2
1990	1247.435
1990	1239.945
1990	1245.625
1990	1245.4
1990	1242.895
1990	1242.325
1990	1243.55
1990	1236.68
1990	1242.495
1990	1238.505
1990	1230.2
1990	1230.905
1990	1232.75
1990	1231.69
1990	1229.535
1990	1229.415
1990	1219.15
1990	1225.68
1990	1226.3
1990	1216.805
1990	1216.325
1990	1207.775
1990	1210.28
1990	1212.67
1990	1207.645
1990	1203.775
1990	1206.52
1990	1216.195
1990	1205.005
1990	1212.85
1990	1208.695
1990	1203.825
1990	1205.28
1990	1202.2
1990	1198.905
1990	1189.65
1990	1188.725
1990	1188.58
1990	1188.14
1990	1180.09
1990	1167.4
1990	1165.405
1990	1185.525
1990	1166.12
1990	1153.54
1990	1153.85
1990	1165.82
1990	1167.255
1990	1171.075
1990	1156.575
1990	1159.58
1990	1150.82
1990	1145.425
1990	1149.105
1990	1161.4
1990	1159.95
1990	1152.25
1990	1158.8
1990	1145.775
1990	1144.895
1990	1148.23
1990	1163.805
1990	1159.35
1990	1177.255
1990	1173.195
1990	1168.1
1990	1158.9
1990	1164.095
1990	1175.915
1990	1188.27
1990	1183.48
1990	1186.655
1990	1171.75
1990	1161.555
1990	1162.405
1990	1162.25
1990	1169.375
1990	1176.395
1990	1167.275
1990	1166.655
1990	1175.405
1990	1173.03
1990	1170.635
1990	1162.35
1990	1166.605
1990	1162.175
1990	1149.0
1990	1150.58
1990	1149.87
1990	1146.47
1990	1145.145
1990	1147.99
1990	1140.48
1990	1142.7
1990	1144.045
1990	1128.1
1990	1131.695
1990	1128.325
1990	1129.23
1990	1137.085
1990	1136.555
1990	1128.5
1990	1134.755
1990	1130.85
1990	1139.855
1990	1138.7
1990	1128.375
1990	1122.0
1990	1118.775
1990	1116.655
1990	1121.95
1990	1113.96
1990	1112.55
1990	1112.28
1990	1115.225
1990	1107.725
1990	1111.45
1990	1108.66
1990	1111.8
1990	1114.255
1990	1118.4
1990	1115.895
1990	1108.78
1990	1118.32
1990	1129.95
1990	1131.25
1990	1130.895
1990	1124.375
1990	1125.705
1990	1118.825
1990	1110.405
1990	1111.775
1990	1110.705
1990	1113.05
1990	1117.425
1990	1123.25
1990	1124.22
1990	1119.29
1990	1126.28
1990	1141.55
1990	1159.7
1990	1155.9
1990	1138.725
1990	1130.145
1991	1125.33
1991	1124.42
1991	1123.41
1991	1154.05
1991	1152.125
1991	1149.39
1991	1155.38
1991	1163.225
1991	1160.67
1991	1161.68
1991	1143.73
1991	1140.54
1991	1128.355
1991	1118.47
1991	1126.2
1991	1115.7
1991	1115.88
1991	1118.065
1991	1114.245
1991	1119.505
1991	1117.62
1991	1111.525
1991	1101.825
1991	1099.255
1991	1095.55
1991	1094.225
1991	1097.755
1991	1094.825
1991	1094.47
1991	1096.675
1991	1101.375
1991	1107.02
1991	1112.71
1991	1119.375
1991	1118.95
1991	1116.275
1991	1115.905
1991	1131.075
1991	1136.195
1991	1138.55
1991	1136.625
1991	1149.15
1991	1149.645
1991	1141.5
1991	1152.795
1991	1153.065
1991	1162.55
1991	1173.625
1991	1171.47
1991	1175.505
1991	1176.745
1991	1183.2
1991	1207.005
1991	1209.3
1991	1237.055
1991	1218.9
1991	1223.5
1991	1241.775
1991	1256.255
1991	1260.205
1991	1278.3
1991	1267.005
1991	1266.07
1991	1245.75
1991	1249.295
1991	1238.95
1991	1255.845
1991	1246.97
1991	1240.575
1991	1248.825
1991	1241.155
1991	1243.335
1991	1233.655
1991	1237.015
1991	1246.385
1991	1270.495
1991	1292.705
1991	1300.4
1991	1281.27
1991	1292.25
1991	1309.025
1991	1280.73
1991	1278.33
1991	1271.025
1991	1283.88
1991	1276.665
1991	1281.45
1991	1288.09
1991	1283.75
1991	1279.63
1991	1273.475
1991	1259.86
1991	1261.575
1991	1269.25
1991	1296.795
1991	1274.25
1991	1273.235
1991	1282.88
1991	1270.9
1991	1265.725
1991	1271.7
1991	1261.5
1991	1272.38
1991	1280.955
1991	1299.98
1991	1299.3
1991	1297.225
1991	1296.95
1991	1304.38
1991	1314.775
1991	1315.255
1991	1323.93
1991	1341.925
1991	1342.46
1991	1342.595
1991	1351.025
1991	1347.705
1991	1337.78
1991	1338.545
1991	1341.12
1991	1335.85
1991	1338.48
1991	1334.525
1991	1347.845
1991	1342.9
1991	1357.985
1991	1363.505
1991	1363.98
1991	1366.58
1991	1348.98
1991	1350.845
1991	1355.02
1991	1350.125
1991	1354.23
1991	1336.725
1991	1334.745
1991	1338.225
1991	1319.605
1991	1312.1
1991	1309.4
1991	1315.975
1991	1303.795
1991	1302.85
1991	1303.05
1991	1304.5
1991	1304.775
1991	1304.195
1991	1304.225
1991	1319.95
1991	1298.38
1991	1280.695
1991	1284.245
1991	1278.395
1991	1287.88
1991	1293.345
1991	1294.97
1991	1301.17
1991	1309.925
1991	1352.575
1991	1340.37
1991	1321.875
1991	1303.045
1991	1296.57
1991	1308.085
1991	1307.0
1991	1310.23
1991	1296.255
1991	1300.1
1991	1303.075
1991	1298.775
1991	1296.675
1991	1297.0
1991	1295.73
1991	1276.47
1991	1268.605
1991	1270.275
1991	1265.895
1991	1266.025
1991	1261.97
1991	1249.905
1991	1258.51
1991	1261.605
1991	1270.6
1991	1251.85
1991	1256.55
1991	1254.645
1991	1258.355
1991	1260.2
1991	1245.3
1991	1248.575
1991	1242.365
1991	1242.79
1991	1244.375
1991	1254.31
1991	1261.405
1991	1272.625
1991	1258.68
1991	1266.795
1991	1266.61
1991	1276.93
1991	1273.695
1991	1272.45
1991	1267.45
1991	1260.37
1991	1269.295
1991	1275.655
1991	1272.65
1991	1271.0
1991	1276.875
1991	1281.355
1991	1258.05
1991	1253.425
1991	1228.7
1991	1232.05
1991	1227.005
1991	1228.5
1991	1238.6
1991	1238.45
1991	1230.67
1991	1232.495
1991	1230.175
1991	1231.705
1991	1213.88
1991	1212.695
1991	1211.055
1991	1213.16
1991	1201.565
1991	1199.28
1991	1204.555
1991	1214.825
1991	1217.58
1991	1228.78
1991	1213.78
1991	1217.68
1991	1212.41
1991	1206.42
1991	1201.205
1991	1191.68
1991	1191.88
1991	1199.42
1991	1189.405
1991	1196.875
1991	1193.8
1991	1189.07
1991	1186.025
1991	1188.675
1991	1178.595
1991	1151.905
1991	1151.775
1991	1150.75
1991	1150.25
1991	1151.055
1992	1148.17
1992	1161.95
1992	1147.05
1992	1144.0
1992	1154.8
1992	1182.195
1992	1188.42
1992	1185.4
1992	1218.87
1992	1220.815
1992	1224.89
1992	1196.4
1992	1198.08
1992	1192.925
1992	1198.395
1992	1213.8
1992	1207.125
1992	1209.225
1992	1196.045
1992	1205.595
1992	1212.645
1992	1207.15
1992	1201.74
1992	1193.725
1992	1186.845
1992	1188.715
1992	1178.34
1992	1196.6
1992	1204.95
1992	1217.48
1992	1218.23
1992	1235.225
1992	1235.095
1992	1241.425
1992	1240.475
1992	1243.795
1992	1237.675
1992	1243.72
1992	1227.06
1992	1229.37
1992	1227.37
1992	1240.61
1992	1245.975
1992	1254.34
1992	1249.73
1992	1249.88
1992	1246.72
1992	1257.18
1992	1252.15
1992	1251.01
1992	1253.28
1992	1246.975
1992	1242.125
1992	1253.825
1992	1258.995
1992	1256.545
1992	1251.2
1992	1247.52
1992	1247.905
1992	1250.03
1992	1241.575
1992	1238.95
1992	1246.27
1992	1246.615
1992	1234.92
1992	1225.94
1992	1230.35
1992	1226.5
1992	1234.315
1992	1224.735
1992	1243.115
1992	1240.845
1992	1241.975
1992	1248.145
1992	1253.175
1992	1250.745
1992	1250.775
1992	1252.265
1992	1242.08
1992	1242.62
1992	1247.88
1992	1243.95
1992	1247.025
1992	1238.31
1992	1231.875
1992	1229.325
1992	1228.93
1992	1229.075
1992	1237.855
1992	1227.55
1992	1217.16
1992	1214.025
1992	1217.65
1992	1202.505
1992	1199.17
1992	1202.035
1992	1215.275
1992	1219.725
1992	1216.2
1992	1211.55
1992	1229.85
1992	1228.325
1992	1214.19
1992	1206.055
1992	1214.17
1992	1214.055
1992	1214.57
1992	1205.02
1992	1204.545
1992	1199.4
1992	1206.25
1992	1204.505
1992	1191.765
1992	1188.005
1992	1191.16
1992	1185.515
1992	1191.91
1992	1190.265
1992	1187.515
1992	1183.235
1992	1182.62
1992	1168.99
1992	1166.5
1992	1150.145
1992	1154.915
1992	1147.375
1992	1153.445
1992	1147.875
1992	1146.47
1992	1130.755
1992	1120.17
1992	1138.12
1992	1141.005
1992	1124.265
1992	1124.49
1992	1125.195
1992	1130.9
1992	1117.855
1992	1108.055
1992	1142.8
1992	1130.945
1992	1128.6
1992	1128.975
1992	1124.225
1992	1119.48
1992	1113.95
1992	1124.315
1992	1118.93
1992	1117.775
1992	1117.995
1992	1117.1
1992	1124.645
1992	1118.9
1992	1111.935
1992	1106.52
1992	1112.355
1992	1111.37
1992	1112.65
1992	1113.75
1992	1107.075
1992	1107.915
1992	1103.55
1992	1104.28
1992	1083.505
1992	1072.505
1992	1073.235
1992	1082.4
1992	1076.885
1992	1078.05
1992	1068.9
1992	1061.68
1992	1067.815
1992	1094.445
1992	1071.985
1992	1065.83
1992	1074.275
1992	1087.025
1992	1097.645
1992	1170.125
1992	1180.975
1992	1219.25
1992	1260.7
1992	1257.8
1992	1247.15
1992	1240.05
1992	1272.0
1992	1252.9
1992	1238.75
1992	1226.91
1992	1204.61
1992	1237.98
1992	1245.37
1992	1259.32
1992	1296.15
1992	1318.19
1992	1318.85
1992	1308.09
1992	1296.62
1992	1300.78
1992	1302.89
1992	1293.94
1992	1287.97
1992	1280.11
1992	1299.66
1992	1323.58
1992	1330.27
1992	1323.39
1992	1345.57
1992	1338.55
1992	1331.42
1992	1324.38
1992	1319.94
1992	1313.99
1992	1334.23
1992	1342.41
1992	1332.85
1992	1353.36
1992	1356.56
1992	1361.43
1992	1363.85
1992	1363.6
1992	1361.34
1992	1339.0
1992	1354.44
1992	1368.7
1992	1352.02
1992	1352.92
1992	1373.73
1992	1391.27
1992	1390.13
1992	1377.3
1992	1384.27
1992	1400.94
1992	1398.64
1992	1409.0
1992	1393.61
1992	1396.99
1992	1388.03
1992	1386.64
1992	1390.43
1992	1400.57
1992	1401.95
1992	1395.83
1992	1406.65
1992	1405.84
1992	1397.27
1992	1409.19
1992	1408.06
1992	1419.08
1992	1426.92
1992	1436.13
1992	1477.71
1992	1470.86
1993	1512.33
1993	1534.28
1993	1526.09
1993	1520.18
1993	1495.96
1993	1478.22
1993	1508.62
1993	1503.01
1993	1493.83
1993	1490.62
1993	1483.22
1993	1469.16
1993	1476.4
1993	1481.23
1993	1460.94
1993	1448.22
1993	1467.95
1993	1479.34
1993	1482.52
1993	1508.83
1993	1517.18
1993	1528.86
1993	1540.18
1993	1532.22
1993	1526.49
1993	1530.27
1993	1522.75
1993	1544.85
1993	1540.66
1993	1551.07
1993	1546.74
1993	1546.87
1993	1567.98
1993	1569.12
1993	1580.92
1993	1591.85
1993	1574.24
1993	1589.7
1993	1578.75
1993	1568.31
1993	1564.99
1993	1563.98
1993	1564.24
1993	1577.4
1993	1601.37
1993	1611.79
1993	1611.62
1993	1608.97
1993	1607.99
1993	1607.2
1993	1604.62
1993	1607.46
1993	1584.56
1993	1586.42
1993	1582.98
1993	1583.82
1993	1600.59
1993	1596.05
1993	1610.85
1993	1621.11
1993	1598.23
1993	1603.39
1993	1593.39
1993	1589.8
1993	1593.8
1993	1591.42
1993	1568.52
1993	1539.8
1993	1531.62
1993	1545.05
1993	1537.11
1993	1534.97
1993	1523.44
1993	1534.03
1993	1528.22
1993	1498.82
1993	1467.58
1993	1464.16
1993	1481.31
1993	1470.2
1993	1478.56
1993	1481.34
1993	1468.54
1993	1458.84
1993	1461.13
1993	1448.95
1993	1460.13
1993	1489.66
1993	1482.29
1993	1492.87
1993	1484.26
1993	1468.25
1993	1482.3
1993	1475.03
1993	1471.5
1993	1473.14
1993	1489.21
1993	1487.39
1993	1484.08
1993	1485.58
1993	1472.15
1993	1467.66
1993	1458.19
1993	1461.22
1993	1460.8
1993	1480.92
1993	1476.62
1993	1478.66
1993	1490.4
1993	1491.57
1993	1474.33
1993	1478.13
1993	1494.55
1993	1503.74
1993	1509.78
1993	1530.85
1993	1525.58
1993	1534.19
1993	1540.25
1993	1541.11
1993	1553.53
1993	1543.5
1993	1534.39
1993	1544.27
1993	1540.6
1993	1537.08
1993	1546.56
1993	1541.47
1993	1560.98
1993	1581.84
1993	1588.51
1993	1585.51
1993	1594.38
1993	1588.17
1993	1596.06
1993	1583.66
1993	1586.09
1993	1600.97
1993	1605.68
1993	1612.49
1993	1604.78
1993	1605.86
1993	1605.96
1993	1597.52
1993	1615.52
1993	1616.42
1993	1601.89
1993	1599.56
1993	1604.1
1993	1613.4
1993	1608.95
1993	1619.72
1993	1615.46
1993	1620.05
1993	1624.57
1993	1625.69
1993	1602.62
1993	1604.33
1993	1597.36
1993	1592.18
1993	1589.75
1993	1595.8
1993	1595.69
1993	1596.85
1993	1595.38
1993	1596.5
1993	1595.56
1993	1595.65
1993	1600.76
1993	1596.76
1993	1575.35
1993	1563.45
1993	1564.19
1993	1551.17
1993	1547.38
1993	1532.79
1993	1536.25
1993	1530.54
1993	1543.19
1993	1563.04
1993	1563.22
1993	1560.95
1993	1577.27
1993	1584.91
1993	1594.81
1993	1576.07
1993	1582.58
1993	1573.19
1993	1582.14
1993	1596.15
1993	1588.84
1993	1591.07
1993	1592.1
1993	1599.58
1993	1592.24
1993	1583.93
1993	1574.76
1993	1583.95
1993	1590.83
1993	1592.77
1993	1591.02
1993	1598.88
1993	1601.44
1993	1606.88
1993	1607.21
1993	1610.84
1993	1620.68
1993	1625.2
1993	1642.6
1993	1625.71
1993	1647.22
1993	1636.74
1993	1641.14
1993	1648.93
1993	1644.71
1993	1650.31
1993	1654.64
1993	1649.33
1993	1663.4
1993	1663.26
1993	1666.16
1993	1670.28
1993	1667.96
1993	1676.88
1993	1687.01
1993	1704.43
1993	1679.24
1993	1688.12
1993	1693.86
1993	1696.44
1993	1701.6
1993	1716.18
1993	1717.79
1993	1720.74
1993	1697.96
1993	1671.15
1993	1679.85
1993	1673.66
1993	1685.04
1993	1690.74
1993	1690.37
1993	1693.45
1993	1688.84
1993	1685.89
1993	1673.73
1993	1670.02
1993	1661.5
1993	1680.65
1993	1680.31
1993	1696.61
1993	1703.97
1994	1710.76
1994	1702.38
1994	1690.37
1994	1700.58
1994	1697.53
1994	1705.74
1994	1695.53
1994	1695.83
1994	1711.83
1994	1704.41
1994	1700.36
1994	1699.82
1994	1701.76
1994	1696.18
1994	1708.6
1994	1702.35
1994	1699.07
1994	1702.65
1994	1696.48
1994	1697.52
1994	1687.18
1994	1690.74
1994	1690.33
1994	1687.06
1994	1697.65
1994	1699.25
1994	1690.5
1994	1691.7
1994	1694.16
1994	1684.61
1994	1678.79
1994	1683.08
1994	1682.63
1994	1672.26
1994	1676.01
1994	1682.37
1994	1681.89
1994	1687.66
1994	1683.55
1994	1688.33
1994	1685.08
1994	1688.05
1994	1685.22
1994	1685.17
1994	1690.08
1994	1689.29
1994	1687.54
1994	1675.93
1994	1665.56
1994	1668.07
1994	1674.62
1994	1672.68
1994	1660.11
1994	1674.76
1994	1679.2
1994	1668.55
1994	1669.65
1994	1667.88
1994	1653.22
1994	1640.78
1994	1629.62
1994	1632.81
1994	1611.28
1994	1631.67
1994	1654.25
1994	1641.7
1994	1629.92
1994	1620.16
1994	1638.95
1994	1639.04
1994	1633.39
1994	1636.46
1994	1632.56
1994	1627.58
1994	1626.46
1994	1618.16
1994	1620.21
1994	1609.77
1994	1610.27
1994	1606.9
1994	1593.33
1994	1587.53
1994	1586.6
1994	1591.11
1994	1617.88
1994	1603.05
1994	1590.48
1994	1607.58
1994	1601.13
1994	1599.93
1994	1607.94
1994	1603.0
1994	1592.2
1994	1584.03
1994	1582.49
1994	1590.13
1994	1590.61
1994	1595.95
1994	1594.46
1994	1592.72
1994	1590.01
1994	1589.69
1994	1591.99
1994	1596.12
1994	1616.48
1994	1620.6
1994	1617.61
1994	1617.41
1994	1618.24
1994	1613.72
1994	1599.18
1994	1595.05
1994	1598.65
1994	1595.16
1994	1605.89
1994	1584.43
1994	1583.26
1994	1575.75
1994	1576.66
1994	1570.87
1994	1562.26
1994	1568.73
1994	1562.82
1994	1585.99
1994	1590.76
1994	1582.11
1994	1573.93
1994	1571.08
1994	1567.94
1994	1565.73
1994	1541.25
1994	1517.2
1994	1519.16
1994	1532.1
1994	1547.56
1994	1547.17
1994	1561.72
1994	1572.41
1994	1555.46
1994	1582.76
1994	1582.01
1994	1584.74
1994	1584.46
1994	1579.78
1994	1594.69
1994	1580.55
1994	1584.47
1994	1585.59
1994	1570.0
1994	1585.79
1994	1580.81
1994	1586.59
1994	1581.13
1994	1597.8
1994	1593.67
1994	1594.82
1994	1594.63
1994	1585.93
1994	1570.07
1994	1567.03
1994	1563.82
1994	1569.48
1994	1573.11
1994	1569.59
1994	1595.14
1994	1598.08
1994	1588.13
1994	1585.05
1994	1580.86
1994	1567.74
1994	1570.72
1994	1580.6
1994	1577.51
1994	1588.43
1994	1567.72
1994	1566.16
1994	1563.02
1994	1565.77
1994	1562.09
1994	1563.55
1994	1568.12
1994	1556.22
1994	1566.1
1994	1560.97
1994	1564.54
1994	1559.7
1994	1555.36
1994	1556.4
1994	1556.55
1994	1567.63
1994	1563.38
1994	1568.09
1994	1565.36
1994	1569.19
1994	1575.39
1994	1574.18
1994	1568.6
1994	1567.15
1994	1550.55
1994	1538.47
1994	1531.61
1994	1533.69
1994	1532.31
1994	1527.01
1994	1534.71
1994	1527.31
1994	1528.6
1994	1527.33
1994	1529.17
1994	1545.96
1994	1537.12
1994	1555.1
1994	1562.61
1994	1554.17
1994	1553.75
1994	1571.28
1994	1567.83
1994	1567.26
1994	1583.65
1994	1581.09
1994	1591.5
1994	1590.35
1994	1594.48
1994	1600.47
1994	1596.6
1994	1601.27
1994	1610.66
1994	1615.94
1994	1619.51
1994	1611.12
1994	1618.03
1994	1612.57
1994	1616.83
1994	1618.48
1994	1619.22
1994	1619.74
1994	1632.12
1994	1635.61
1994	1640.65
1994	1638.17
1994	1633.4
1994	1636.51
1994	1649.25
1994	1648.14
1994	1643.03
1994	1644.18
1994	1640.64
1994	1644.14
1994	1629.74
1995	1633.53
1995	1624.07
1995	1626.93
1995	1621.18
1995	1629.99
1995	1623.96
1995	1625.89
1995	1624.48
1995	1622.44
1995	1602.77
1995	1601.9
1995	1616.87
1995	1611.65
1995	1599.03
1995	1585.98
1995	1583.05
1995	1586.66
1995	1600.19
1995	1605.94
1995	1600.1
1995	1596.76
1995	1613.18
1995	1604.75
1995	1607.86
1995	1612.48
1995	1613.28
1995	1617.16
1995	1616.75
1995	1618.79
1995	1612.66
1995	1611.39
1995	1604.4
1995	1605.43
1995	1608.47
1995	1616.85
1995	1625.25
1995	1618.95
1995	1627.57
1995	1671.4
1995	1672.34
1995	1639.37
1995	1658.22
1995	1663.68
1995	1660.26
1995	1648.95
1995	1640.34
1995	1647.67
1995	1672.3
1995	1690.49
1995	1682.26
1995	1693.47
1995	1669.18
1995	1764.89
1995	1736.72
1995	1722.35
1995	1699.14
1995	1727.68
1995	1722.69
1995	1714.63
1995	1698.73
1995	1699.82
1995	1714.0
1995	1710.5
1995	1720.95
1995	1722.1
1995	1713.4
1995	1712.49
1995	1704.37
1995	1717.47
1995	1726.74
1995	1727.39
1995	1715.05
1995	1699.16
1995	1708.01
1995	1723.79
1995	1727.88
1995	1707.86
1995	1713.44
1995	1701.47
1995	1681.3
1995	1666.69
1995	1664.44
1995	1661.32
1995	1638.86
1995	1624.34
1995	1630.74
1995	1618.31
1995	1642.84
1995	1665.94
1995	1631.9
1995	1647.57
1995	1652.08
1995	1662.28
1995	1664.76
1995	1684.01
1995	1696.23
1995	1693.9
1995	1661.88
1995	1645.95
1995	1644.27
1995	1635.29
1995	1616.42
1995	1651.85
1995	1638.14
1995	1629.45
1995	1627.56
1995	1639.33
1995	1645.43
1995	1635.12
1995	1658.28
1995	1660.15
1995	1644.51
1995	1647.0
1995	1649.46
1995	1645.54
1995	1639.39
1995	1636.74
1995	1626.55
1995	1627.97
1995	1621.6
1995	1626.68
1995	1631.78
1995	1635.7
1995	1639.72
1995	1629.62
1995	1622.95
1995	1620.78
1995	1620.96
1995	1609.38
1995	1614.77
1995	1622.07
1995	1620.79
1995	1615.24
1995	1609.18
1995	1612.72
1995	1612.88
1995	1620.09
1995	1612.61
1995	1603.39
1995	1597.49
1995	1598.95
1995	1588.53
1995	1584.48
1995	1590.66
1995	1581.64
1995	1576.22
1995	1579.79
1995	1572.83
1995	1588.56
1995	1587.29
1995	1581.98
1995	1593.39
1995	1619.73
